content_name,tree
jPostIncrement,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-PostIncrementExpression;ROOT-SimpleAssignmentExpression;
jPostDecrement,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-PostDecrementExpression;ROOT-SimpleAssignmentExpression;
jPreDecrement,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-PreDecrementExpression;ROOT-SimpleAssignmentExpression;
jMathAbs,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;ROOT-java.lang.Math.abs;
jMathCeil,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-ActualMethodParameter;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-java.lang.Math.ceil;
jStringConcat,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
jbooleanOperationsOR,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-ActualMethodParameter;ROOT-GreaterExpression;ROOT-OrExpression;ROOT-java.lang.System.out.println;
jbooleanOperationsNot,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-AndExpression;ROOT-GreaterExpression;ROOT-IfStatement;ROOT-LessExpression;ROOT-NotExpression;@IfStatement-AndExpression;IfStatement-GreaterExpression;IfStatement-LessExpression;IfStatement-NotExpression;IfStatement-PostIncrementExpression;@ROOT-PostIncrementExpression;
jbooleanOperationsNotEqual,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-IfStatement;ROOT-NotEqualExpression;ROOT-java.lang.Math.abs;@IfStatement-ActualMethodParameter;IfStatement-NotEqualExpression;IfStatement-SimpleAssignmentExpression;IfStatement-StringDataType;IfStatement-StringLiteral;IfStatement-java.lang.Math.abs;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringLiteral;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.print;
jbooleanOperationsLessEqual,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IfStatement;ROOT-LessEqualExpression;@IfStatement-LessEqualExpression;IfStatement-PostIncrementExpression;@ROOT-PostIncrementExpression;
jbooleanOperationsGreaterEqual,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-GreaterEqualExpression;ROOT-IfStatement;@IfStatement-GreaterEqualExpression;IfStatement-PostIncrementExpression;@ROOT-PostIncrementExpression;
jtestNull,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IfStatement;ROOT-LessExpression;@IfStatement-LessExpression;IfStatement-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-EqualExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-EqualExpression;ROOT-java.lang.System.out.println;ROOT-null;
jCompareString,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-java.lang.String.substring;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.String.equals;ROOT-java.lang.System.out.println;
jClassBankAccountThis,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ClassDefinition;ROOT-ObjectMethodInvocation;ROOT-PublicClassSpecifier;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-InstanceFieldInvocation;ROOT-SimpleAssignmentExpression;ROOT-ThisReference;@ROOT-ConstructorDefinition;ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-InstanceFieldInvocation;ROOT-SimpleAssignmentExpression;ROOT-ThisReference;@ROOT-DoubleDataType;ROOT-InstanceFieldInvocation;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;ROOT-ThisReference;@ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-InstanceFieldInvocation;ROOT-ReturnStatement;ROOT-ThisReference;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
jEnhancedForLoop,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ArrayInitializationStatement;ROOT-ArrayInitializer;ROOT-ArrayVariable;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ForEachStatement;ROOT-IntDataType;@ROOT-IfStatement;ROOT-LessExpression;@IfStatement-ActualMethodParameter;IfStatement-LessExpression;IfStatement-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
jStringEqual,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-SimpleAssignmentExpression;ROOT-StringConstructorCall;ROOT-StringCreationStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-StringVariable;ROOT-java.lang.String.charAt;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-java.lang.String.equalsIgnoreCase;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-java.lang.String.equals;ROOT-java.lang.System.out.println;
jUsingDouble,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;
jusingFloat,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-FloatDataType;ROOT-SimpleAssignmentExpression;
jStringReplace,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-StringVariable;ROOT-SubtractExpression;ROOT-java.lang.String.charAt;ROOT-java.lang.String.length;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.String.replace;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.String.replace;
jEarthquake,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleVariable;ROOT-StringDataType;ROOT-StringVariable;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-IfElseIfStatement;ROOT-LessEqualExpression;@IfElseIfStatement-IfElseStatement;IfElseIfStatement-LessEqualExpression;IfElseIfStatement-LessExpression;IfElseIfStatement-SimpleAssignmentExpression;IfElseIfStatement-StringDataType;IfElseIfStatement-StringLiteral;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringLiteral;@ROOT-IfElseIfStatement;ROOT-LessExpression;@IfElseIfStatement-IfElseStatement;IfElseIfStatement-LessExpression;IfElseIfStatement-SimpleAssignmentExpression;IfElseIfStatement-StringDataType;IfElseIfStatement-StringLiteral;@ROOT-IfElseStatement;ROOT-LessExpression;@IfElseStatement-LessExpression;IfElseStatement-SimpleAssignmentExpression;IfElseStatement-StringDataType;IfElseStatement-StringLiteral;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
jDivision,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-DivideExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-SimpleVariable;@ROOT-ActualMethodParameter;ROOT-AddExpression;ROOT-ExplicitTypeCasting;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;ROOT-java.lang.Math.round;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
jClassCashRegister,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ClassDefinition;ROOT-ObjectMethodInvocation;ROOT-PublicClassSpecifier;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;@ROOT-DoubleDataType;ROOT-ObjectMethodInvocation;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-AddExpression;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-MultiplyExpression;@ROOT-DoubleDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-ReturnStatement;@ROOT-ClassConstantInitializationStatement;ROOT-ClassField;ROOT-DoubleDataType;ROOT-FinalFieldSpecifier;ROOT-PublicFieldSpecifier;ROOT-SimpleAssignmentExpression;ROOT-StaticFieldSpecifier;@ROOT-DoubleDataType;ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;
rh-test-01,
Variables1,ROOT-IntDataType;ROOT-SimpleVariable;@ROOT-SimpleVariable;ROOT-StringDataType;ROOT-StringVariable;@ROOT-DoubleDataType;ROOT-SimpleVariable;
Variables2,ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;
Variables3,
Variables4,
variables1_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleVariable;@ROOT-SimpleVariable;ROOT-StringDataType;ROOT-StringVariable;
variables2_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-AddExpression;ROOT-IntDataType;ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;
decisions1_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-CharDataType;ROOT-SimpleVariable;@ROOT-GreaterEqualExpression;ROOT-IfElseIfStatement;@IfElseIfStatement-GreaterEqualExpression;IfElseIfStatement-IfElseStatement;IfElseIfStatement-SimpleAssignmentExpression;@ROOT-SimpleAssignmentExpression;@ROOT-GreaterEqualExpression;ROOT-IfElseStatement;@IfElseStatement-GreaterEqualExpression;IfElseStatement-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
increment_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-PostIncrementExpression;ROOT-java.lang.System.out.println;@ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-PreIncrementExpression;ROOT-java.lang.System.out.println;
arithmetic_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-AddExpression;ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;@ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-MultiplyExpression;ROOT-SimpleAssignmentExpression;@ROOT-DivideExpression;ROOT-SimpleAssignmentExpression;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;@ROOT-ModulusExpression;ROOT-SimpleAssignmentExpression;
comparison_operators_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-EqualExpression;ROOT-IfStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-IfStatement;ROOT-NotEqualExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-GreaterExpression;ROOT-IfStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-GreaterEqualExpression;ROOT-IfStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-IfStatement;ROOT-LessExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-IfStatement;ROOT-LessEqualExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
conditional_operators_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-AndExpression;ROOT-EqualExpression;ROOT-IfStatement;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-EqualExpression;ROOT-IfStatement;ROOT-OrExpression;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
relational_operators_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-BooleanDataType;ROOT-SimpleVariable;@ROOT-LessExpression;ROOT-SimpleAssignmentExpression;@ROOT-EqualExpression;ROOT-SimpleAssignmentExpression;
while_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-LessExpression;ROOT-WhileStatement;@WhileStatement-ActualMethodParameter;WhileStatement-LessExpression;WhileStatement-PostIncrementExpression;WhileStatement-StringAddition;WhileStatement-StringDataType;WhileStatement-StringLiteral;WhileStatement-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-PostIncrementExpression;
do_while_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoStatement;ROOT-WhileStatement;@DoStatement-ActualMethodParameter;DoStatement-LessExpression;DoStatement-PostIncrementExpression;DoStatement-StringAddition;DoStatement-StringDataType;DoStatement-StringLiteral;DoStatement-WhileStatement;DoStatement-java.lang.System.out.println;@WhileStatement-ActualMethodParameter;WhileStatement-DoStatement;WhileStatement-LessExpression;WhileStatement-PostIncrementExpression;WhileStatement-StringAddition;WhileStatement-StringDataType;WhileStatement-StringLiteral;WhileStatement-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-PostIncrementExpression;@ROOT-LessExpression;
switch_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-SwitchStatement;@SwitchStatement-ActualMethodParameter;SwitchStatement-BreakStatement;SwitchStatement-CaseClause;SwitchStatement-DefaultClause;SwitchStatement-StringDataType;SwitchStatement-StringLiteral;SwitchStatement-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-BreakStatement;ROOT-CaseClause;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-BreakStatement;ROOT-DefaultClause;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;
Bicycle_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-SubtractExpression;@ROOT-AddExpression;ROOT-SimpleAssignmentExpression;
CreateObjectDemo_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-java.lang.System.out.println;@ROOT-ActualMethodParameter;ROOT-ObjectMethodInvocation;
Point_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;
Rectangle_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-InstanceField;ROOT-IntDataType;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-InstanceField;ROOT-PrivateFieldSpecifier;ROOT-SimpleVariable;@ROOT-ConstructorDefinition;ROOT-PublicConstructorSpecifier;@ROOT-ActualMethodParameter;ROOT-ConstructorCall;ROOT-ObjectCreationStatement;ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-FormalMethodParameter;ROOT-PublicConstructorSpecifier;@ROOT-SimpleAssignmentExpression;@ROOT-ConstructorDefinition;ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-PublicConstructorSpecifier;@ROOT-FormalMethodParameter;ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-VoidDataType;@ROOT-IntDataType;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;@ROOT-MultiplyExpression;ROOT-ReturnStatement;
HelloWorld2_v2,ROOT-ClassDefinition;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringInitializationStatement;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
PrimitiveDataTypes_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-ByteDataType;ROOT-SimpleAssignmentExpression;@ROOT-ShortDataType;ROOT-SimpleAssignmentExpression;@ROOT-IntDataType;ROOT-SimpleAssignmentExpression;@ROOT-LongDataType;ROOT-SimpleAssignmentExpression;@ROOT-FloatDataType;ROOT-SimpleAssignmentExpression;@ROOT-DoubleDataType;ROOT-SimpleAssignmentExpression;@ROOT-BooleanDataType;ROOT-SimpleAssignmentExpression;ROOT-True;@ROOT-CharDataType;ROOT-SimpleAssignmentExpression;
StringExample_v2,ROOT-ClassDefinition;ROOT-PublicClassSpecifier;@ROOT-FormalMethodParameter;ROOT-MethodDefinition;ROOT-PublicMethodSpecifier;ROOT-StaticMethodSpecifier;ROOT-VoidDataType;@ROOT-SimpleAssignmentExpression;ROOT-StringDataType;ROOT-StringVariable;ROOT-nullInitialization;@ROOT-SimpleAssignmentExpression;ROOT-StringAddition;ROOT-StringDataType;ROOT-StringLiteral;ROOT-StringVariable;@ROOT-ActualMethodParameter;ROOT-java.lang.System.out.println;
